Gene	MutSig(Q-value)	# Mut	#	Profiled Samples	Freq	Is Cancer Gene (source: OncoKB)
ANKRD13B		1	1	112	0.9%	No
RNASEH1		1	1	112	0.9%	No
PLA2G4F		1	1	112	0.9%	No
RUFY1		1	1	112	0.9%	No
GNL2		2	2	112	1.8%	No
THBS4		2	2	112	1.8%	No
PIP5K1A		1	1	112	0.9%	No
NT5C1A		2	2	112	1.8%	No
OR3A3		1	1	112	0.9%	No
ZGPAT		1	1	112	0.9%	No
DMD		2	2	112	1.8%	No
EDEM3		2	2	112	1.8%	No
DMBT1		1	1	112	0.9%	No
ZNF469		2	2	112	1.8%	No
SNX8		1	1	112	0.9%	No
YAE1		1	1	112	0.9%	No
CCDC47		1	1	112	0.9%	No
OR10AG1		1	1	112	0.9%	No
DNAH9		4	4	112	3.6%	No
GPSM2		3	3	112	2.7%	No
ARHGEF16		1	1	112	0.9%	No
DNAH5		1	1	112	0.9%	No
CIAPIN1		1	1	112	0.9%	No
TRBV27		1	1	112	0.9%	No
DMWD		1	1	112	0.9%	No
EFHC2		1	1	112	0.9%	No
DNAH8		2	2	112	1.8%	No
DNAH6		2	2	112	1.8%	No
PTPRQ		1	1	112	0.9%	No
VPS35L		2	2	112	1.8%	No
DYNC1I1		1	1	112	0.9%	No
AFG1L		2	2	112	1.8%	No
OR5H6		2	2	112	1.8%	No
TBC1D31		1	1	112	0.9%	No
TKT		1	1	112	0.9%	No
DYNC1H1		1	1	112	0.9%	No
PGM2L1		1	1	112	0.9%	No
KIF2B		1	1	112	0.9%	No
DCAF12L1		1	1	112	0.9%	No
CCDC50		1	1	112	0.9%	No
NFYB		1	1	112	0.9%	No
TLR4		4	3	112	2.7%	No
TMEM30CP		1	1	112	0.9%	No
PIK3R4		2	2	112	1.8%	No
DNTT		1	1	112	0.9%	No
TLE3		1	1	112	0.9%	Yes
TLL2		2	2	112	1.8%	Yes
TNRC18		1	1	112	0.9%	No
TLN1		2	2	112	1.8%	No
NTNG2		1	1	112	0.9%	No
TLR2		1	1	112	0.9%	No
MUC5B		7	7	112	6.3%	No
SLC17A7		1	1	112	0.9%	No
GPR174		1	1	112	0.9%	No
DNMT3A		3	2	112	1.8%	Yes
SPNS2		1	1	112	0.9%	No
SLITRK2		1	1	112	0.9%	No
DYNC1LI2		1	1	112	0.9%	No
TRAPPC11		2	2	112	1.8%	No
NHS		1	1	112	0.9%	No
NID1		2	2	112	1.8%	No
RAPGEF6		2	2	112	1.8%	No
SCUBE1		2	2	112	1.8%	No
ABCB5		2	2	112	1.8%	No
GSTK1		1	1	112	0.9%	No
KCNU1		1	1	112	0.9%	No
ZNF585B		1	1	112	0.9%	No
ZNF461		1	1	112	0.9%	No
DPAGT1		1	1	112	0.9%	No
DOK1		1	1	112	0.9%	No
PLSCR2		1	1	112	0.9%	No
DOCK2		1	1	112	0.9%	No
DOCK1		2	2	112	1.8%	No
RETNLB		1	1	112	0.9%	No
ARID4B		1	1	112	0.9%	Yes
PKD1L1		4	4	112	3.6%	No
LCTL		1	1	112	0.9%	No
NKX3-1		1	1	112	0.9%	Yes
COL28A1		1	1	112	0.9%	No
KTI12		1	1	112	0.9%	No
ATP6AP1L		1	1	112	0.9%	No
ZBTB49		1	1	112	0.9%	No
ADGRE3		1	1	112	0.9%	No
TBX20		2	2	112	1.8%	No
TRPM5		2	2	112	1.8%	No
CDK12		4	4	112	3.6%	Yes
DNTTIP2		1	1	112	0.9%	No
IGHMBP2		1	1	112	0.9%	No
CCNT2		1	1	112	0.9%	No
IGHM		1	1	112	0.9%	No
ZNF106		1	1	112	0.9%	No
NRBP2		1	1	112	0.9%	No
C7ORF31		1	1	112	0.9%	No
POLR1D		1	1	112	0.9%	No
FMN2		1	1	112	0.9%	No
KCTD19		2	2	112	1.8%	No
CD1D		1	1	112	0.9%	No
NOS2		1	1	112	0.9%	No
PITRM1		1	1	112	0.9%	No
SLC2A7		1	1	112	0.9%	No
CD3E		1	1	112	0.9%	No
ATG7		1	1	112	0.9%	No
PLLP		1	1	112	0.9%	No
SEPSECS		1	1	112	0.9%	No
METTL25B		1	1	112	0.9%	No
IFT52		1	1	112	0.9%	No
TM9SF1		1	1	112	0.9%	No
TTC9C		2	2	112	1.8%	No
CD5		1	1	112	0.9%	No
NOTCH1		1	1	112	0.9%	Yes
CARMIL3		1	1	112	0.9%	No
CD5L		1	1	112	0.9%	No
NOTCH2		2	2	112	1.8%	Yes
TXLNA		1	1	112	0.9%	No
AGBL3		1	1	112	0.9%	No
CD7		1	1	112	0.9%	No
NOTCH3		2	1	112	0.9%	Yes
DENND5B		2	2	112	1.8%	No
TSR3		1	1	112	0.9%	No
ANKRD11		1	1	112	0.9%	Yes
ANKRD34C		4	4	112	3.6%	No
FCAR		1	1	112	0.9%	No
CRACR2B		1	1	112	0.9%	No
FBXW10		3	3	112	2.7%	No
CD274		1	1	112	0.9%	Yes
MS4A1		1	1	112	0.9%	No
LGALS13		2	2	112	1.8%	No
NPAS2		1	1	112	0.9%	No
NPAT		1	1	112	0.9%	No
NPC1		1	1	112	0.9%	No
FCGR1A		2	2	112	1.8%	No
SEMA3C		2	2	112	1.8%	No
NEK5		1	1	112	0.9%	No
MSLNL		1	1	112	0.9%	No
TTC39B		1	1	112	0.9%	No
NPR2		1	1	112	0.9%	No
IKBKB		1	1	112	0.9%	Yes
HYOU1		1	1	112	0.9%	No
FCGRT		1	1	112	0.9%	No
IGSF1		1	1	112	0.9%	No
KCTD21		1	1	112	0.9%	No
FCGR3B		1	1	112	0.9%	No
IPO8		4	2	112	1.8%	No
C21ORF91		1	1	112	0.9%	No
B4GALNT2		1	1	112	0.9%	No
ST8SIA4		1	1	112	0.9%	No
DDX17		1	1	112	0.9%	No
CD36		1	1	112	0.9%	Yes
SCARB1		3	3	112	2.7%	No
CACTIN		1	1	112	0.9%	No
KMT2C	4.600e-7	14	10	112	8.9%	Yes
RAD21L1		1	1	112	0.9%	No
NRAS		1	1	112	0.9%	Yes
VWDE		1	1	112	0.9%	No
FHOD1		1	1	112	0.9%	No
POM121L12		1	1	112	0.9%	No
SCG3		1	1	112	0.9%	No
CFAP61		2	2	112	1.8%	No
EPS15L1		1	1	112	0.9%	No
GPAT3		1	1	112	0.9%	No
IL1RN		1	1	112	0.9%	No
PDILT		1	1	112	0.9%	No
RBM12B		2	1	112	0.9%	No
CD38		1	1	112	0.9%	No
DROSHA		1	1	112	0.9%	Yes
NPY1R		1	1	112	0.9%	No
NPY2R		1	1	112	0.9%	No
CD40		1	1	112	0.9%	No
RBM25		2	2	112	1.8%	No
ZCWPW2		1	1	112	0.9%	No
IL6ST		2	2	112	1.8%	Yes
FRMPD2		1	1	112	0.9%	No
WIZ		1	1	112	0.9%	No
FYCO1		1	1	112	0.9%	No
ARHGEF26		2	2	112	1.8%	No
RPTN		1	1	112	0.9%	No
RNF133		1	1	112	0.9%	No
SEMA4F		1	1	112	0.9%	No
TBK1		1	1	112	0.9%	No
TCHHL1		2	2	112	1.8%	No
MID1IP1		1	1	112	0.9%	No
MYLIP		1	1	112	0.9%	No
FECH		1	1	112	0.9%	No
SHISA6		1	1	112	0.9%	No
SEMA4B		1	1	112	0.9%	No
PEAR1		1	1	112	0.9%	No
ABHD16A		1	1	112	0.9%	No
NRCAM		1	1	112	0.9%	No
NRDC		1	1	112	0.9%	No
MYOZ1		1	1	112	0.9%	No
RRAGD		1	1	112	0.9%	No
TBC1D29P		2	2	112	1.8%	No
SEMA6C		1	1	112	0.9%	No
PLA2G7		1	1	112	0.9%	No
MIA3		1	1	112	0.9%	No
FGF8		1	1	112	0.9%	No
DNM3		1	1	112	0.9%	No
ATP10D		1	1	112	0.9%	No
SENP6		2	2	112	1.8%	No
AUTS2		1	1	112	0.9%	No
RAB11FIP5		1	1	112	0.9%	No
TLR10		1	1	112	0.9%	No
GIGYF2		1	1	112	0.9%	No
ANKRD17		1	1	112	0.9%	No
FAM86B2	3.290e-5	2	2	112	1.8%	No
SMARCD2		1	1	112	0.9%	No
SMARCE1		1	1	112	0.9%	Yes
ZNF248		2	2	112	1.8%	No
SNAPC4		1	1	112	0.9%	No
CCDC27		1	1	112	0.9%	No
TMIGD1		1	1	112	0.9%	No
FGFR4		1	1	112	0.9%	Yes
IL12RB2		1	1	112	0.9%	No
FGFR2		1	1	112	0.9%	Yes
GPC5		1	1	112	0.9%	No
FGFR3		1	1	112	0.9%	Yes
GLIS3		1	1	112	0.9%	No
ULBP3		1	1	112	0.9%	No
SLC30A7		1	1	112	0.9%	No
VANGL2		3	3	112	2.7%	No
TTC7A		1	1	112	0.9%	No
NUAK2		2	2	112	1.8%	No
CDK11B		1	1	112	0.9%	No
FGF11		2	2	112	1.8%	No
LRBA		1	1	112	0.9%	No
SNAP25		1	1	112	0.9%	No
FHL1		1	1	112	0.9%	No
TRIM74		2	2	112	1.8%	No
CDC25B		1	1	112	0.9%	No
FGR		1	1	112	0.9%	No
CDC27		2	2	112	1.8%	No
AMDHD2		1	1	112	0.9%	No
CDH1	2.160e-11	5	5	112	4.5%	Yes
ZNF727		2	1	112	0.9%	No
TESC		1	1	112	0.9%	No
EPM2A		1	1	112	0.9%	No
SMTNL1		2	2	112	1.8%	No
NPAS4		3	3	112	2.7%	No
SNTB1		2	2	112	1.8%	No
PKD1		2	2	112	1.8%	No
NSD1		1	1	112	0.9%	Yes
COP1		1	1	112	0.9%	Yes
XPO4		1	1	112	0.9%	No
RGL4		1	1	112	0.9%	No
POLR1F		1	1	112	0.9%	No
EXOSC3		1	1	112	0.9%	No
TMEM268		1	1	112	0.9%	No
EFHB		1	1	112	0.9%	No
PIP4K2A		1	1	112	0.9%	No
SNRPN		1	1	112	0.9%	No
FOXG1		1	1	112	0.9%	No
CAPN15		4	4	112	3.6%	No
TFPI2		2	2	112	1.8%	No
SORD		1	1	112	0.9%	No
PLA2G4A		1	1	112	0.9%	No
SOS1		1	1	112	0.9%	Yes
RFLNB		1	1	112	0.9%	No
TICAM1		1	1	112	0.9%	No
HDDC2		1	1	112	0.9%	No
CRELD1		1	1	112	0.9%	No
COLEC11		1	1	112	0.9%	No
PKHD1		1	1	112	0.9%	No
SOD1		1	1	112	0.9%	No
VPS36		1	1	112	0.9%	No
TRMT44		1	1	112	0.9%	No
TEX47		1	1	112	0.9%	No
LMNA		1	1	112	0.9%	Yes
LMNB1		1	1	112	0.9%	No
PLCB4		1	1	112	0.9%	No
SOX9		1	1	112	0.9%	Yes
SOX15		1	1	112	0.9%	No
PLCL1		3	2	112	1.8%	No
MDGA1		2	2	112	1.8%	No
SOS2		1	1	112	0.9%	No
PLAT		1	1	112	0.9%	No
SP3		1	1	112	0.9%	No
KRTAP4-2		1	1	112	0.9%	No
SP100		2	2	112	1.8%	No
LMX1B		1	1	112	0.9%	No
SP4		1	1	112	0.9%	No
KLHDC8B		1	1	112	0.9%	No
TACC2		4	4	112	3.6%	No
ZBTB7B		1	1	112	0.9%	No
DCP1B		2	2	112	1.8%	No
PLCG1		1	1	112	0.9%	Yes
PLCG2		1	1	112	0.9%	Yes
PLD1		1	1	112	0.9%	No
LMO7		1	1	112	0.9%	No
PLEC		2	2	112	1.8%	No
CCT2		1	1	112	0.9%	No
RUBCN		1	1	112	0.9%	No
BCORL1		1	1	112	0.9%	Yes
LPO		2	2	112	1.8%	No
GRIN3A		1	1	112	0.9%	No
TTC14		1	1	112	0.9%	No
ARID2		2	2	112	1.8%	Yes
DHX34		1	1	112	0.9%	No
ST18		1	1	112	0.9%	No
FAM135B		2	2	112	1.8%	No
CEP57		1	1	112	0.9%	No
LPA		1	1	112	0.9%	No
FXYD3		1	1	112	0.9%	No
KRTAP4-5		1	1	112	0.9%	No
TXNRD2		1	1	112	0.9%	No
PLTP		1	1	112	0.9%	No
PLXNA1		1	1	112	0.9%	No
SPINK2		1	1	112	0.9%	No
PLXNA2		1	1	112	0.9%	No
SIL1		1	1	112	0.9%	No
PLXNB1		1	1	112	0.9%	No
SPP1		1	1	112	0.9%	No
NOS1AP		1	1	112	0.9%	No
PLXNB3		1	1	112	0.9%	No
SEMA3E		1	1	112	0.9%	No
LRP1		1	1	112	0.9%	No
LRP2		2	2	112	1.8%	No
GPRIN2		4	4	112	3.6%	No
ZBTB38		2	2	112	1.8%	No
TXNDC11		2	2	112	1.8%	No
DOCK8		1	1	112	0.9%	No
NCBP3		1	1	112	0.9%	No
GPALPP1		1	1	112	0.9%	No
SSUH2		1	1	112	0.9%	No
LPP		2	2	112	1.8%	Yes
ARL6IP5		1	1	112	0.9%	No
AQR		2	2	112	1.8%	No
PML		1	1	112	0.9%	Yes
LRPAP1		1	1	112	0.9%	No
GREM2		2	2	112	1.8%	No
CCDC141		1	1	112	0.9%	No
PMS1		1	1	112	0.9%	Yes
DOCK4		1	1	112	0.9%	No
SPATA33		1	1	112	0.9%	No
OR6K3		1	1	112	0.9%	No
YOD1		1	1	112	0.9%	No
SLC34A2		1	1	112	0.9%	Yes
ADAM10		1	1	112	0.9%	No
GSAP		1	1	112	0.9%	No
ADCY1		1	1	112	0.9%	No
LRP3		1	1	112	0.9%	No
IFI44		1	1	112	0.9%	No
LRP4		2	2	112	1.8%	No
ADCY3		2	2	112	1.8%	No
OLFM4		1	1	112	0.9%	No
SECISBP2L		2	2	112	1.8%	No
RABAC1		1	1	112	0.9%	No
LTBP1		1	1	112	0.9%	No
LTBP2		1	1	112	0.9%	No
CNTNAP5		1	1	112	0.9%	No
LTBP3		1	1	112	0.9%	No
ZNF536		2	2	112	1.8%	No
IFT140		1	1	112	0.9%	No
ARHGAP32		1	1	112	0.9%	No
RALGAPA2		2	1	112	0.9%	No
PSG8		1	1	112	0.9%	No
ADAMTSL3		1	1	112	0.9%	No
ANKRD50		1	1	112	0.9%	No
SYTL4		2	2	112	1.8%	No
FAM78B		1	1	112	0.9%	No
TRBV4-2		1	1	112	0.9%	No
SERTAD3		1	1	112	0.9%	No
ADCY5		1	1	112	0.9%	No
ADCY7		1	1	112	0.9%	No
ADCY8		2	2	112	1.8%	No
DSE		1	1	112	0.9%	No
GPRASP1		1	1	112	0.9%	No
SPARCL1		2	2	112	1.8%	No
KNTC1		1	1	112	0.9%	No
SEMA4C		1	1	112	0.9%	No
USP34		4	4	112	3.6%	No
ULK1		1	1	112	0.9%	No
FOCAD		2	1	112	0.9%	No
PCDHA9		1	1	112	0.9%	No
PMS2		1	1	112	0.9%	Yes
RIPOR2		1	1	112	0.9%	No
BBOX1		1	1	112	0.9%	No
ZSCAN12		1	1	112	0.9%	No
STARD8		3	3	112	2.7%	No
DCLK2		1	1	112	0.9%	No
CERS2		1	1	112	0.9%	No
POMT2		1	1	112	0.9%	No
ATP8B2		1	1	112	0.9%	No
MCOLN1		1	1	112	0.9%	No
LUM		1	1	112	0.9%	No
DMGDH		2	2	112	1.8%	No
ATP10A		2	2	112	1.8%	No
PLIN2		1	1	112	0.9%	No
DPP7		1	1	112	0.9%	No
RASIP1		1	1	112	0.9%	No
CLSTN3		2	2	112	1.8%	No
CAPRIN1		1	1	112	0.9%	No
TLR5		2	2	112	1.8%	No
SOAT2		1	1	112	0.9%	No
ABCA13		3	3	112	2.7%	No
JADE3		1	1	112	0.9%	No
NME7		1	1	112	0.9%	No
SLC26A9		1	1	112	0.9%	No
ATXN7L2		1	1	112	0.9%	No
SLC34A3		1	1	112	0.9%	No
ADH7		1	1	112	0.9%	No
ADK		1	1	112	0.9%	No
STK24		1	1	112	0.9%	No
MIB2		1	1	112	0.9%	No
EXD3		1	1	112	0.9%	No
ZNF282		1	1	112	0.9%	No
FRMPD4		3	3	112	2.7%	No
SOHLH2		1	1	112	0.9%	No
TMF1		1	1	112	0.9%	No
RP1L1		2	2	112	1.8%	No
GNAT3		1	1	112	0.9%	No
TMOD1		1	1	112	0.9%	No
TMEM94		1	1	112	0.9%	No
THADA		1	1	112	0.9%	No
SMAD4		1	1	112	0.9%	Yes
KIAA0232		2	2	112	1.8%	No
DYRK3		2	1	112	0.9%	No
EIF4A3		1	1	112	0.9%	No
VIPAS39		1	1	112	0.9%	No
PIEZO2		1	1	112	0.9%	No
GPR132		1	1	112	0.9%	No
RAB40AL		1	1	112	0.9%	No
ADORA3		1	1	112	0.9%	No
RPA4		1	1	112	0.9%	No
PARP4		1	1	112	0.9%	No
DPEP1		1	1	112	0.9%	No
PCDHB1		1	1	112	0.9%	No
ADRA1A		1	1	112	0.9%	No
RAD54L		1	1	112	0.9%	Yes
DPP6		1	1	112	0.9%	No
SNX17		1	1	112	0.9%	No
CUL1		1	1	112	0.9%	No
DHX38		1	1	112	0.9%	No
CLEC3B		1	1	112	0.9%	No
CLDN5		1	1	112	0.9%	No
CUL3		1	1	112	0.9%	Yes
MAG		1	1	112	0.9%	No
TNFAIP2		1	1	112	0.9%	No
DLGAP5		1	1	112	0.9%	No
RASGEF1A		1	1	112	0.9%	Yes
SMAD5		1	1	112	0.9%	No
OR2T34		1	1	112	0.9%	No
PIEZO1		2	2	112	1.8%	No
ADRA2B		2	2	112	1.8%	No
CUL4B		1	1	112	0.9%	No
EEF2K		2	2	112	1.8%	No
RHOXF2B		1	1	112	0.9%	No
SMAD9		1	1	112	0.9%	No
GRK2		2	2	112	1.8%	No
DRD5		1	1	112	0.9%	No
DRD3		2	2	112	1.8%	No
CKAP5		1	1	112	0.9%	No
HOOK2		1	1	112	0.9%	No
EEF1AKMT2		1	1	112	0.9%	No
AP2A1		2	2	112	1.8%	No
SNX11		1	1	112	0.9%	No
TNFAIP6		1	1	112	0.9%	No
BMS1		1	1	112	0.9%	No
AEBP1		1	1	112	0.9%	No
ATN1		1	1	112	0.9%	No
UCKL1		1	1	112	0.9%	No
PRKAG3		1	1	112	0.9%	No
BCO1		1	1	112	0.9%	No
RTP5		1	1	112	0.9%	No
DSCAM		3	3	112	2.7%	No
DSC1		1	1	112	0.9%	No
HIRIP3		1	1	112	0.9%	No
TNXB		1	1	112	0.9%	No
OR6K6		1	1	112	0.9%	No
TNNT3		1	1	112	0.9%	No
ACAN		1	1	112	0.9%	No
NXPE1		3	1	112	0.9%	No
DSG3		1	1	112	0.9%	No
BANP		1	1	112	0.9%	No
DTNB		1	1	112	0.9%	No
TOP3A		1	1	112	0.9%	No
TP53BP1		2	2	112	1.8%	Yes
TP53	2.690e-12	37	36	112	32.1%	Yes
AGT		1	1	112	0.9%	No
SEMA7A		1	1	112	0.9%	No
CILP		2	2	112	1.8%	No
AGTR1		1	1	112	0.9%	No
OR10T2		2	2	112	1.8%	No
DUSP2		1	1	112	0.9%	Yes
DTX1		2	2	112	1.8%	Yes
ZNF770		1	1	112	0.9%	No
TPD52L2		1	1	112	0.9%	No
TMEM161B		2	2	112	1.8%	No
METTL18		1	1	112	0.9%	No
PPFIBP1		3	3	112	2.7%	Yes
CHD5		1	1	112	0.9%	No
PRR29		1	1	112	0.9%	No
FMNL3		1	1	112	0.9%	No
TPBG		1	1	112	0.9%	No
CEACAM18		1	1	112	0.9%	No
PRRC2B		3	3	112	2.7%	No
OSBPL3		1	1	112	0.9%	No
IPCEF1		1	1	112	0.9%	No
TIGAR		1	1	112	0.9%	No
GLCE		1	1	112	0.9%	No
OR2B2		1	1	112	0.9%	No
EEIG2		1	1	112	0.9%	No
TPR		1	1	112	0.9%	Yes
CADPS2		1	1	112	0.9%	No
TPT1		1	1	112	0.9%	No
ARHGAP18		1	1	112	0.9%	No
TPSAB1		2	2	112	1.8%	No
STRADA		1	1	112	0.9%	No
TPM4		1	1	112	0.9%	Yes
ZBTB42		1	1	112	0.9%	No
TPP2		2	2	112	1.8%	No
CPLANE2		1	1	112	0.9%	No
ZNF695		1	1	112	0.9%	No
FCRL2		1	1	112	0.9%	No
LRRTM2		1	1	112	0.9%	No
TRPC7		1	1	112	0.9%	No
CNTNAP2		1	1	112	0.9%	No
TNKS2		1	1	112	0.9%	No
E2F1		1	1	112	0.9%	No
TRAF3		1	1	112	0.9%	Yes
RNF148		2	2	112	1.8%	No
TRAF2		1	1	112	0.9%	Yes
TRAF6		1	1	112	0.9%	No
TRAF5		1	1	112	0.9%	Yes
AKAIN1		2	2	112	1.8%	No
RPAP1		1	1	112	0.9%	No
GOPC		1	1	112	0.9%	Yes
PRB2		1	1	112	0.9%	No
LRIG1		2	2	112	1.8%	No
CRISP2		1	1	112	0.9%	No
NUP107		3	3	112	2.7%	No
ASPG		1	1	112	0.9%	No
HSP90B1		1	1	112	0.9%	No
E2F4		1	1	112	0.9%	No
UNC119B		1	1	112	0.9%	No
BEST3		1	1	112	0.9%	No
NT5E		1	1	112	0.9%	No
PELI3		1	1	112	0.9%	No
CD248		1	1	112	0.9%	No
SLC39A12		1	1	112	0.9%	No
PLXDC1		1	1	112	0.9%	No
TMC3		2	2	112	1.8%	No
CCDC43		2	2	112	1.8%	No
ZNF311		2	2	112	1.8%	No
ZNF860		2	2	112	1.8%	No
ACOT11		1	1	112	0.9%	No
ATP13A1		1	1	112	0.9%	No
TYMP		1	1	112	0.9%	No
SGSM3		1	1	112	0.9%	No
NTRK3		3	3	112	2.7%	Yes
FAM171A1		1	1	112	0.9%	No
ROR1		1	1	112	0.9%	No
APMAP		1	1	112	0.9%	No
PTCD1		1	1	112	0.9%	No
ELOVL3		1	1	112	0.9%	No
KRTAP2-3		1	1	112	0.9%	No
ECE1		2	1	112	0.9%	No
CCDC34		1	1	112	0.9%	No
COL5A3		1	1	112	0.9%	No
NOX3		1	1	112	0.9%	No
OBP2B		1	1	112	0.9%	No
RTN4		1	1	112	0.9%	No
SQOR		1	1	112	0.9%	No
POTEI		1	1	112	0.9%	No
TOX3		1	1	112	0.9%	No
CATSPERE		1	1	112	0.9%	No
SLC39A2		1	1	112	0.9%	No
JMY		1	1	112	0.9%	No
PCDH11X		1	1	112	0.9%	No
NUCB2		1	1	112	0.9%	No
HNRNPUL2		1	1	112	0.9%	No
TCF7L1		1	1	112	0.9%	No
NUP98		1	1	112	0.9%	Yes
RALGAPB		1	1	112	0.9%	No
ZNF577		1	1	112	0.9%	No
PLD5		1	1	112	0.9%	No
PODXL2		1	1	112	0.9%	No
NLRC4		1	1	112	0.9%	No
PXYLP1		1	1	112	0.9%	No
ZZZ3		1	1	112	0.9%	No
BCAN		1	1	112	0.9%	No
RPS6KA6		1	1	112	0.9%	No
PILRB		1	1	112	0.9%	No
OAS2		1	1	112	0.9%	No
CD163L1		1	1	112	0.9%	No
P2RY10		1	1	112	0.9%	No
LMCD1		1	1	112	0.9%	No
PHTF2		1	1	112	0.9%	No
B3GNT9		1	1	112	0.9%	No
BAZ2B		3	3	112	2.7%	No
SPAG17		3	3	112	2.7%	No
ZNF638		1	1	112	0.9%	No
PACSIN1		1	1	112	0.9%	No
CFAP251		3	3	112	2.7%	No
SLITRK4		2	1	112	0.9%	No
GPR143		1	1	112	0.9%	No
ORMDL3		1	1	112	0.9%	No
TGS1		4	3	112	2.7%	No
MOCS3		2	2	112	1.8%	No
LRP12		1	1	112	0.9%	No
OVOL2		1	1	112	0.9%	No
BMP10		1	1	112	0.9%	No
PRUNE1		1	1	112	0.9%	No
RBMS3		1	1	112	0.9%	No
ZNF330		1	1	112	0.9%	No
ANKRD30A		2	2	112	1.8%	No
FRMD3		1	1	112	0.9%	No
ZNF544		1	1	112	0.9%	No
ZNFX1		1	1	112	0.9%	No
LYSMD4		1	1	112	0.9%	No
OAT		2	2	112	1.8%	No
ZNF517		1	1	112	0.9%	No
INCENP		1	1	112	0.9%	No
FCRL6		1	1	112	0.9%	No
PGAP2		1	1	112	0.9%	No
CAMK1G		1	1	112	0.9%	No
CRTC2		1	1	112	0.9%	No
SLC25A31		1	1	112	0.9%	No
MAGEC3		1	1	112	0.9%	No
KIAA1191		2	2	112	1.8%	No
CYP2W1		1	1	112	0.9%	No
ODF2		1	1	112	0.9%	No
